student_id,student_name,feedback
7721,Student_7721,The course was average
7722,Student_7722,The labs was great
7723,Student_7723,The course was difficult
7724,Student_7724,The labs was great
7725,Student_7725,The faculty was fine
7726,Student_7726,The exams was normal
7727,Student_7727,The faculty was okay
7728,Student_7728,The assignments was normal
7729,Student_7729,The exams was difficult
7730,Student_7730,The labs was good
7731,Student_7731,The teaching was awful
7732,Student_7732,The assignments was normal
7733,Student_7733,The faculty was amazing
7734,Student_7734,The course was bad
7735,Student_7735,The assignments was good
7736,Student_7736,The exams was difficult
7737,Student_7737,The faculty was excellent
7738,Student_7738,The assignments was poor
7739,Student_7739,The labs was great
7740,Student_7740,The teaching was fine
7741,Student_7741,The exams was helpful
7742,Student_7742,The labs was fine
7743,Student_7743,The assignments was helpful
7744,Student_7744,The faculty was okay
7745,Student_7745,The labs was poor
7746,Student_7746,The course was bad
7747,Student_7747,The labs was average
7748,Student_7748,The labs was amazing
7749,Student_7749,The labs was awful
7750,Student_7750,The teaching was normal
7751,Student_7751,The teaching was okay
7752,Student_7752,The labs was good
7753,Student_7753,The course was excellent
7754,Student_7754,The assignments was poor
7755,Student_7755,The faculty was normal
7756,Student_7756,The faculty was difficult
7757,Student_7757,The assignments was terrible
7758,Student_7758,The assignments was normal
7759,Student_7759,The faculty was amazing
7760,Student_7760,The course was amazing
7761,Student_7761,The assignments was normal
7762,Student_7762,The exams was excellent
7763,Student_7763,The course was amazing
7764,Student_7764,The assignments was normal
7765,Student_7765,The assignments was average
7766,Student_7766,The exams was average
7767,Student_7767,The faculty was fine
7768,Student_7768,The labs was average
7769,Student_7769,The exams was terrible
7770,Student_7770,The course was fine
7771,Student_7771,The labs was poor
7772,Student_7772,The labs was helpful
7773,Student_7773,The exams was average
7774,Student_7774,The faculty was fine
7775,Student_7775,The labs was average
7776,Student_7776,The course was average
7777,Student_7777,The faculty was terrible
7778,Student_7778,The labs was helpful
7779,Student_7779,The faculty was good
7780,Student_7780,The exams was great
7781,Student_7781,The assignments was good
7782,Student_7782,The labs was amazing
7783,Student_7783,The faculty was amazing
7784,Student_7784,The labs was good
7785,Student_7785,The teaching was helpful
7786,Student_7786,The faculty was terrible
7787,Student_7787,The course was awful
7788,Student_7788,The teaching was amazing
7789,Student_7789,The labs was terrible
7790,Student_7790,The assignments was bad
7791,Student_7791,The assignments was normal
7792,Student_7792,The exams was helpful
7793,Student_7793,The teaching was amazing
7794,Student_7794,The labs was terrible
7795,Student_7795,The faculty was helpful
7796,Student_7796,The faculty was average
7797,Student_7797,The course was average
7798,Student_7798,The course was amazing
7799,Student_7799,The exams was excellent
7800,Student_7800,The labs was poor
7801,Student_7801,The faculty was poor
7802,Student_7802,The course was helpful
7803,Student_7803,The course was fine
7804,Student_7804,The faculty was helpful
7805,Student_7805,The course was okay
7806,Student_7806,The teaching was awful
7807,Student_7807,The course was terrible
7808,Student_7808,The faculty was okay
7809,Student_7809,The faculty was average
7810,Student_7810,The course was good
7811,Student_7811,The assignments was poor
7812,Student_7812,The course was amazing
7813,Student_7813,The assignments was poor
7814,Student_7814,The faculty was bad
7815,Student_7815,The teaching was normal
7816,Student_7816,The course was average
7817,Student_7817,The labs was fine
7818,Student_7818,The exams was okay
7819,Student_7819,The assignments was terrible
7820,Student_7820,The course was normal
7821,Student_7821,The teaching was bad
7822,Student_7822,The exams was poor
7823,Student_7823,The teaching was average
7824,Student_7824,The exams was okay
7825,Student_7825,The exams was average
7826,Student_7826,The exams was normal
7827,Student_7827,The teaching was poor
7828,Student_7828,The teaching was good
7829,Student_7829,The teaching was excellent
7830,Student_7830,The faculty was terrible
7831,Student_7831,The course was okay
7832,Student_7832,The faculty was good
7833,Student_7833,The teaching was bad
7834,Student_7834,The faculty was excellent
7835,Student_7835,The labs was average
7836,Student_7836,The exams was normal
7837,Student_7837,The exams was helpful
7838,Student_7838,The faculty was normal
7839,Student_7839,The labs was okay
7840,Student_7840,The teaching was excellent
7841,Student_7841,The teaching was difficult
7842,Student_7842,The exams was good
7843,Student_7843,The exams was normal
7844,Student_7844,The exams was normal
7845,Student_7845,The exams was okay
7846,Student_7846,The assignments was difficult
7847,Student_7847,The course was awful
7848,Student_7848,The exams was normal
7849,Student_7849,The teaching was terrible
7850,Student_7850,The faculty was awful
7851,Student_7851,The assignments was bad
7852,Student_7852,The exams was awful
7853,Student_7853,The teaching was okay
7854,Student_7854,The course was bad
7855,Student_7855,The assignments was okay
7856,Student_7856,The labs was poor
7857,Student_7857,The labs was excellent
7858,Student_7858,The labs was okay
7859,Student_7859,The course was difficult
7860,Student_7860,The faculty was difficult
7861,Student_7861,The assignments was normal
7862,Student_7862,The labs was poor
7863,Student_7863,The labs was great
7864,Student_7864,The faculty was great
7865,Student_7865,The teaching was average
7866,Student_7866,The teaching was terrible
7867,Student_7867,The assignments was bad
7868,Student_7868,The assignments was okay
7869,Student_7869,The faculty was poor
7870,Student_7870,The labs was excellent
7871,Student_7871,The assignments was good
7872,Student_7872,The course was good
7873,Student_7873,The faculty was average
7874,Student_7874,The faculty was average
7875,Student_7875,The assignments was average
7876,Student_7876,The course was awful
7877,Student_7877,The faculty was fine
7878,Student_7878,The teaching was normal
7879,Student_7879,The course was normal
7880,Student_7880,The labs was bad
7881,Student_7881,The teaching was normal
7882,Student_7882,The labs was average
7883,Student_7883,The course was normal
7884,Student_7884,The labs was fine
7885,Student_7885,The faculty was bad
7886,Student_7886,The labs was normal
7887,Student_7887,The exams was poor
7888,Student_7888,The exams was normal
7889,Student_7889,The labs was okay
7890,Student_7890,The exams was okay
7891,Student_7891,The exams was amazing
7892,Student_7892,The assignments was terrible
7893,Student_7893,The labs was helpful
7894,Student_7894,The teaching was fine
7895,Student_7895,The assignments was great
7896,Student_7896,The course was difficult
7897,Student_7897,The teaching was poor
7898,Student_7898,The course was average
7899,Student_7899,The faculty was normal
7900,Student_7900,The faculty was terrible
7901,Student_7901,The course was amazing
7902,Student_7902,The assignments was great
7903,Student_7903,The exams was okay
7904,Student_7904,The teaching was okay
7905,Student_7905,The teaching was average
7906,Student_7906,The assignments was awful
7907,Student_7907,The course was terrible
7908,Student_7908,The labs was fine
7909,Student_7909,The labs was great
7910,Student_7910,The exams was poor
7911,Student_7911,The faculty was poor
7912,Student_7912,The teaching was bad
7913,Student_7913,The assignments was terrible
7914,Student_7914,The assignments was poor
7915,Student_7915,The exams was fine
7916,Student_7916,The teaching was good
7917,Student_7917,The assignments was awful
7918,Student_7918,The assignments was excellent
7919,Student_7919,The faculty was fine
7920,Student_7920,The course was poor
7921,Student_7921,The faculty was helpful
7922,Student_7922,The assignments was difficult
7923,Student_7923,The exams was amazing
7924,Student_7924,The labs was fine
7925,Student_7925,The exams was fine
7926,Student_7926,The faculty was average
7927,Student_7927,The teaching was fine
7928,Student_7928,The teaching was okay
7929,Student_7929,The exams was okay
7930,Student_7930,The faculty was excellent
7931,Student_7931,The exams was great
7932,Student_7932,The course was terrible
7933,Student_7933,The faculty was normal
7934,Student_7934,The faculty was fine
7935,Student_7935,The faculty was okay
7936,Student_7936,The teaching was good
7937,Student_7937,The labs was fine
7938,Student_7938,The assignments was excellent
7939,Student_7939,The faculty was amazing
7940,Student_7940,The labs was good
7941,Student_7941,The labs was good
7942,Student_7942,The faculty was helpful
7943,Student_7943,The exams was terrible
7944,Student_7944,The exams was bad
7945,Student_7945,The faculty was poor
7946,Student_7946,The labs was excellent
7947,Student_7947,The teaching was helpful
7948,Student_7948,The assignments was normal
7949,Student_7949,The teaching was great
7950,Student_7950,The faculty was amazing
7951,Student_7951,The course was good
